complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
WAT_HI_00015,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.32,Tamil Nadu,Karur
WAT_HI_00016,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.47,Tamil Nadu,Karur
WAT_HI_00017,Water Supply,Hindi,मेरे क्षेत्र में पिछले 49 घंटों से पानी नहीं है,Negative,0.79,Tamil Nadu,Salem
WAT_HI_00018,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.85,Tamil Nadu,Erode
WAT_HI_00019,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.32,Tamil Nadu,Erode
WAT_HI_00020,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.35,Tamil Nadu,Erode
WAT_HI_00021,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.8,Tamil Nadu,Salem
WAT_HI_00022,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.69,Tamil Nadu,Salem
WAT_HI_00023,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.38,Tamil Nadu,Salem
WAT_HI_00024,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.33,Tamil Nadu,Erode
WAT_HI_00025,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.81,Tamil Nadu,Salem
WAT_HI_00026,Water Supply,Hindi,मेरे क्षेत्र में पिछले 55 घंटों से पानी नहीं है,Negative,0.96,Tamil Nadu,Karur
WAT_HI_00027,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.94,Tamil Nadu,Salem
WAT_HI_00028,Water Supply,Hindi,मेरे क्षेत्र में पिछले 66 घंटों से पानी नहीं है,Negative,0.81,Tamil Nadu,Coimbatore
WAT_HI_00029,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.57,Tamil Nadu,Salem
WAT_HI_00030,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.66,Tamil Nadu,Trichy
WAT_HI_00031,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Negative,0.86,Tamil Nadu,Salem
WAT_HI_00032,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.4,Tamil Nadu,Trichy
WAT_HI_00033,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.5,Tamil Nadu,Coimbatore
WAT_HI_00034,Water Supply,Hindi,मेरे क्षेत्र में पिछले 20 घंटों से पानी नहीं है,Negative,0.63,Tamil Nadu,Salem
WAT_HI_00035,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.46,Tamil Nadu,Erode
WAT_HI_00036,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.55,Tamil Nadu,Salem
WAT_HI_00037,Water Supply,Hindi,मेरे क्षेत्र में पिछले 48 घंटों से पानी नहीं है,Negative,0.68,Tamil Nadu,Karur
WAT_HI_00038,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.79,Tamil Nadu,Salem
WAT_HI_00039,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.54,Tamil Nadu,Erode
WAT_HI_00040,Water Supply,Hindi,पीने का पानी दूषित है,Neutral,0.44,Tamil Nadu,Erode
WAT_HI_00041,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.91,Tamil Nadu,Trichy
WAT_HI_00042,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.88,Tamil Nadu,Karur
WAT_HI_00043,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.93,Tamil Nadu,Salem
WAT_HI_00044,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.71,Tamil Nadu,Trichy
WAT_HI_00045,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.96,Tamil Nadu,Karur
WAT_HI_00046,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.63,Tamil Nadu,Erode
WAT_HI_00047,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.35,Tamil Nadu,Salem
WAT_HI_00048,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.79,Tamil Nadu,Erode
WAT_HI_00049,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.65,Tamil Nadu,Salem
WAT_HI_00050,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.64,Tamil Nadu,Coimbatore
WAT_HI_00051,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.44,Tamil Nadu,Erode
WAT_HI_00052,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.39,Tamil Nadu,Trichy
WAT_HI_00053,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.54,Tamil Nadu,Karur
WAT_HI_00054,Water Supply,Hindi,मेरे क्षेत्र में पिछले 59 घंटों से पानी नहीं है,Neutral,0.33,Tamil Nadu,Salem
WAT_HI_00055,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.62,Tamil Nadu,Erode
WAT_HI_00056,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.79,Tamil Nadu,Salem
WAT_HI_00057,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.78,Tamil Nadu,Karur
WAT_HI_00058,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.65,Tamil Nadu,Salem
WAT_HI_00059,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.35,Tamil Nadu,Erode
WAT_HI_00060,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.72,Tamil Nadu,Salem
WAT_HI_00061,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.37,Tamil Nadu,Erode
WAT_HI_00062,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.52,Tamil Nadu,Trichy
WAT_HI_00063,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.42,Tamil Nadu,Karur
WAT_HI_00064,Water Supply,Hindi,मेरे क्षेत्र में पिछले 45 घंटों से पानी नहीं है,Neutral,0.59,Tamil Nadu,Salem
WAT_HI_00065,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.98,Tamil Nadu,Erode
WAT_HI_00066,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.31,Tamil Nadu,Karur
WAT_HI_00067,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.5,Tamil Nadu,Salem
WAT_HI_00068,Water Supply,Hindi,मेरे क्षेत्र में पिछले 20 घंटों से पानी नहीं है,Neutral,0.57,Tamil Nadu,Salem
WAT_HI_00069,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.9,Tamil Nadu,Erode
WAT_HI_00070,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.71,Tamil Nadu,Coimbatore
WAT_HI_00071,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.59,Tamil Nadu,Karur
WAT_HI_00072,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.33,Tamil Nadu,Karur
WAT_HI_00073,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.95,Tamil Nadu,Erode
WAT_HI_00074,Water Supply,Hindi,पीने का पानी दूषित है,Neutral,0.55,Tamil Nadu,Trichy
WAT_HI_00075,Water Supply,Hindi,पीने का पानी दूषित है,Neutral,0.32,Tamil Nadu,Trichy
WAT_HI_00076,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.58,Tamil Nadu,Coimbatore
WAT_HI_00077,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.79,Tamil Nadu,Trichy
WAT_HI_00078,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.31,Tamil Nadu,Coimbatore
WAT_HI_00079,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.81,Tamil Nadu,Erode
WAT_HI_00080,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.33,Tamil Nadu,Salem
WAT_HI_00081,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.97,Tamil Nadu,Coimbatore
WAT_HI_00082,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.81,Tamil Nadu,Karur
WAT_HI_00083,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.73,Tamil Nadu,Trichy
WAT_HI_00084,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.85,Tamil Nadu,Trichy
WAT_HI_00085,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.37,Tamil Nadu,Coimbatore
WAT_HI_00086,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.75,Tamil Nadu,Salem
WAT_HI_00087,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.9,Tamil Nadu,Trichy
WAT_HI_00088,Water Supply,Hindi,मेरे क्षेत्र में पिछले 50 घंटों से पानी नहीं है,Negative,0.82,Tamil Nadu,Erode
WAT_HI_00089,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.83,Tamil Nadu,Salem
WAT_HI_00090,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.89,Tamil Nadu,Salem
WAT_HI_00091,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.76,Tamil Nadu,Coimbatore
WAT_HI_00092,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.96,Tamil Nadu,Coimbatore
WAT_HI_00093,Water Supply,Hindi,मेरे क्षेत्र में पिछले 5 घंटों से पानी नहीं है,Neutral,0.37,Tamil Nadu,Coimbatore
WAT_HI_00094,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.65,Tamil Nadu,Trichy
WAT_HI_00095,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.88,Tamil Nadu,Erode
WAT_HI_00096,Water Supply,Hindi,मेरे क्षेत्र में पिछले 72 घंटों से पानी नहीं है,Neutral,0.33,Tamil Nadu,Coimbatore
WAT_HI_00097,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.56,Tamil Nadu,Coimbatore
WAT_HI_00098,Water Supply,Hindi,मेरे क्षेत्र में पिछले 66 घंटों से पानी नहीं है,Negative,0.83,Tamil Nadu,Trichy
WAT_HI_00099,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.31,Tamil Nadu,Erode
WAT_HI_00100,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.48,Tamil Nadu,Coimbatore
WAT_HI_00101,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.48,Tamil Nadu,Trichy
WAT_HI_00102,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.51,Tamil Nadu,Karur
WAT_HI_00103,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.85,Tamil Nadu,Salem
WAT_HI_00104,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.49,Tamil Nadu,Karur
WAT_HI_00105,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.79,Tamil Nadu,Erode
WAT_HI_00106,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.77,Tamil Nadu,Trichy
WAT_HI_00107,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.98,Tamil Nadu,Salem
WAT_HI_00108,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.4,Tamil Nadu,Coimbatore
WAT_HI_00109,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.89,Tamil Nadu,Salem
WAT_HI_00110,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.54,Tamil Nadu,Salem
WAT_HI_00111,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.59,Tamil Nadu,Karur
WAT_HI_00112,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.36,Tamil Nadu,Trichy
WAT_HI_00113,Water Supply,Hindi,मेरे क्षेत्र में पिछले 37 घंटों से पानी नहीं है,Neutral,0.44,Tamil Nadu,Salem
WAT_HI_00114,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.39,Tamil Nadu,Trichy
WAT_HI_00115,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.59,Tamil Nadu,Trichy
WAT_HI_00116,Water Supply,Hindi,मेरे क्षेत्र में पिछले 25 घंटों से पानी नहीं है,Neutral,0.56,Tamil Nadu,Trichy
WAT_HI_00117,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.71,Tamil Nadu,Trichy
WAT_HI_00118,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.5,Tamil Nadu,Coimbatore
WAT_HI_00119,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.48,Tamil Nadu,Coimbatore
WAT_HI_00120,Water Supply,Hindi,मेरे क्षेत्र में पिछले 14 घंटों से पानी नहीं है,Neutral,0.56,Tamil Nadu,Salem
WAT_HI_00121,Water Supply,Hindi,मेरे क्षेत्र में पिछले 48 घंटों से पानी नहीं है,Neutral,0.37,Tamil Nadu,Coimbatore
WAT_HI_00122,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.73,Tamil Nadu,Salem
WAT_HI_00123,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.9,Tamil Nadu,Coimbatore
WAT_HI_00124,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.61,Tamil Nadu,Coimbatore
WAT_HI_00125,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.57,Tamil Nadu,Salem
WAT_HI_00126,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.38,Tamil Nadu,Trichy
WAT_HI_00127,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.82,Tamil Nadu,Erode
WAT_HI_00128,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.65,Tamil Nadu,Trichy
WAT_HI_00129,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.43,Tamil Nadu,Trichy
WAT_HI_00130,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.58,Tamil Nadu,Coimbatore
WAT_HI_00131,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.39,Tamil Nadu,Karur
WAT_HI_00132,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.39,Tamil Nadu,Karur
WAT_HI_00133,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.64,Tamil Nadu,Salem
WAT_HI_00134,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.55,Tamil Nadu,Trichy
WAT_HI_00135,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.78,Tamil Nadu,Karur
WAT_HI_00136,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.92,Tamil Nadu,Karur
WAT_HI_00137,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.93,Tamil Nadu,Erode
WAT_HI_00138,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.45,Tamil Nadu,Karur
WAT_HI_00139,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.77,Tamil Nadu,Trichy
WAT_HI_00140,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.64,Tamil Nadu,Karur
WAT_HI_00141,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.65,Tamil Nadu,Coimbatore
WAT_HI_00142,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.41,Tamil Nadu,Erode
WAT_HI_00143,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.58,Tamil Nadu,Erode
WAT_HI_00144,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.88,Tamil Nadu,Trichy
WAT_HI_00145,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.92,Tamil Nadu,Erode
WAT_HI_00146,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.31,Tamil Nadu,Karur
WAT_HI_00147,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.53,Tamil Nadu,Salem
WAT_HI_00148,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.57,Tamil Nadu,Salem
WAT_HI_00149,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Neutral,0.49,Tamil Nadu,Salem
WAT_HI_00150,Water Supply,Hindi,पीने का पानी दूषित है,Neutral,0.58,Tamil Nadu,Trichy
WAT_HI_00151,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.74,Tamil Nadu,Trichy
WAT_HI_00152,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.44,Tamil Nadu,Karur
WAT_HI_00153,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.9,Tamil Nadu,Coimbatore
WAT_HI_00154,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.55,Tamil Nadu,Coimbatore
WAT_HI_00155,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.37,Tamil Nadu,Salem
WAT_HI_00156,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.85,Tamil Nadu,Karur
WAT_HI_00157,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.84,Tamil Nadu,Coimbatore
WAT_HI_00158,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.42,Tamil Nadu,Salem
WAT_HI_00159,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.39,Tamil Nadu,Salem
WAT_HI_00160,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.87,Tamil Nadu,Karur
WAT_HI_00161,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.71,Tamil Nadu,Coimbatore
WAT_HI_00162,Water Supply,Hindi,पीने का पानी दूषित है,Neutral,0.44,Tamil Nadu,Trichy
WAT_HI_00163,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.54,Tamil Nadu,Erode
WAT_HI_00164,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.94,Tamil Nadu,Karur
WAT_HI_00165,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.9,Tamil Nadu,Coimbatore
WAT_HI_00166,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.51,Tamil Nadu,Salem
WAT_HI_00167,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.73,Tamil Nadu,Trichy
WAT_HI_00168,Water Supply,Hindi,मेरे क्षेत्र में पिछले 16 घंटों से पानी नहीं है,Neutral,0.33,Tamil Nadu,Erode
WAT_HI_00169,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.37,Tamil Nadu,Salem
WAT_HI_00170,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.86,Tamil Nadu,Karur
WAT_HI_00171,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.74,Tamil Nadu,Karur
WAT_HI_00172,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Negative,0.89,Tamil Nadu,Erode
WAT_HI_00173,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.95,Tamil Nadu,Erode
WAT_HI_00174,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.37,Tamil Nadu,Coimbatore
WAT_HI_00175,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.95,Tamil Nadu,Trichy
WAT_HI_00176,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.31,Tamil Nadu,Karur
WAT_HI_00177,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.36,Tamil Nadu,Erode
WAT_HI_00178,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Neutral,0.41,Tamil Nadu,Trichy
WAT_HI_00179,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.51,Tamil Nadu,Karur
WAT_HI_00180,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.36,Tamil Nadu,Karur
WAT_HI_00181,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.57,Tamil Nadu,Trichy
WAT_HI_00182,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Negative,0.8,Tamil Nadu,Erode
WAT_HI_00183,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Neutral,0.46,Tamil Nadu,Erode
WAT_HI_00184,Water Supply,Hindi,मेरे क्षेत्र में पिछले 9 घंटों से पानी नहीं है,Neutral,0.43,Tamil Nadu,Trichy
WAT_HI_00185,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.35,Tamil Nadu,Karur
WAT_HI_00186,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.31,Tamil Nadu,Trichy
WAT_HI_00187,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.58,Tamil Nadu,Erode
WAT_HI_00188,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.9,Tamil Nadu,Karur
WAT_HI_00189,Water Supply,Hindi,मेरे क्षेत्र में पिछले 37 घंटों से पानी नहीं है,Negative,0.8,Tamil Nadu,Erode
WAT_HI_00190,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.95,Tamil Nadu,Erode
WAT_HI_00191,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Neutral,0.55,Tamil Nadu,Salem
WAT_HI_00192,Water Supply,Hindi,क्षतिग्रस्त पाइप के कारण पानी बह रहा है,Neutral,0.4,Tamil Nadu,Erode
WAT_HI_00193,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Negative,0.93,Tamil Nadu,Erode
WAT_HI_00194,Water Supply,Hindi,नल से गंदा पानी आ रहा है,Negative,0.76,Tamil Nadu,Salem
WAT_HI_00195,Water Supply,Hindi,मेरे क्षेत्र में पिछले 41 घंटों से पानी नहीं है,Negative,0.96,Tamil Nadu,Salem
WAT_HI_00196,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.48,Tamil Nadu,Karur
WAT_HI_00197,Water Supply,Hindi,पानी का टैंकर समय पर नहीं आया,Neutral,0.52,Tamil Nadu,Trichy
WAT_HI_00198,Water Supply,Hindi,सार्वजनिक पानी का नल काम नहीं कर रहा है,Negative,0.81,Tamil Nadu,Coimbatore
WAT_HI_00199,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.54,Tamil Nadu,Coimbatore
WAT_HI_00200,Water Supply,Hindi,मेरे घर के पास पानी की पाइपलाइन में रिसाव है,Neutral,0.34,Tamil Nadu,Erode
WAT_HI_00201,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Neutral,0.46,Tamil Nadu,Coimbatore
WAT_HI_00202,Water Supply,Hindi,पीने का पानी दूषित है,Negative,0.93,Tamil Nadu,Karur
WAT_HI_00203,Water Supply,Hindi,पिछले कुछ दिनों से पानी का दबाव बहुत कम है,Negative,0.61,Tamil Nadu,Erode
WAT_HI_00204,Water Supply,Hindi,पानी की आपूर्ति का समय अनियमित है,Negative,0.92,Tamil Nadu,Salem
WAT_HI_00205,Water Supply,Hindi,बिना सूचना के पानी की आपूर्ति बंद कर दी गई,Negative,0.89,Tamil Nadu,Coimbatore
