complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
EDU_HI_00051,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Negative,0.68,Tamil Nadu,Karur
EDU_HI_00052,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.36,Tamil Nadu,Coimbatore
EDU_HI_00053,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.89,Tamil Nadu,Salem
EDU_HI_00054,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.83,Tamil Nadu,Erode
EDU_HI_00055,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.32,Tamil Nadu,Salem
EDU_HI_00056,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.5,Tamil Nadu,Karur
EDU_HI_00057,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.92,Tamil Nadu,Trichy
EDU_HI_00058,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.52,Tamil Nadu,Coimbatore
EDU_HI_00059,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.32,Tamil Nadu,Karur
EDU_HI_00060,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.31,Tamil Nadu,Trichy
EDU_HI_00061,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.48,Tamil Nadu,Trichy
EDU_HI_00062,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.92,Tamil Nadu,Erode
EDU_HI_00063,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.89,Tamil Nadu,Trichy
EDU_HI_00064,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.48,Tamil Nadu,Coimbatore
EDU_HI_00065,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.51,Tamil Nadu,Salem
EDU_HI_00066,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.68,Tamil Nadu,Karur
EDU_HI_00067,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.88,Tamil Nadu,Salem
EDU_HI_00068,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Neutral,0.52,Tamil Nadu,Salem
EDU_HI_00069,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.58,Tamil Nadu,Salem
EDU_HI_00070,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.46,Tamil Nadu,Erode
EDU_HI_00071,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.46,Tamil Nadu,Karur
EDU_HI_00072,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Neutral,0.47,Tamil Nadu,Coimbatore
EDU_HI_00073,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.36,Tamil Nadu,Coimbatore
EDU_HI_00074,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.67,Tamil Nadu,Trichy
EDU_HI_00075,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.38,Tamil Nadu,Trichy
EDU_HI_00076,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.76,Tamil Nadu,Erode
EDU_HI_00077,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.97,Tamil Nadu,Trichy
EDU_HI_00078,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Neutral,0.52,Tamil Nadu,Salem
EDU_HI_00079,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Negative,0.61,Tamil Nadu,Karur
EDU_HI_00080,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.48,Tamil Nadu,Erode
EDU_HI_00081,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Neutral,0.33,Tamil Nadu,Trichy
EDU_HI_00082,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.57,Tamil Nadu,Erode
EDU_HI_00083,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.91,Tamil Nadu,Trichy
EDU_HI_00084,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.34,Tamil Nadu,Trichy
EDU_HI_00085,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.3,Tamil Nadu,Karur
EDU_HI_00086,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.35,Tamil Nadu,Erode
EDU_HI_00087,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.93,Tamil Nadu,Karur
EDU_HI_00088,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.88,Tamil Nadu,Trichy
EDU_HI_00089,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.52,Tamil Nadu,Trichy
EDU_HI_00090,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.64,Tamil Nadu,Erode
EDU_HI_00091,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.44,Tamil Nadu,Salem
EDU_HI_00092,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.96,Tamil Nadu,Trichy
EDU_HI_00093,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_HI_00094,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Neutral,0.45,Tamil Nadu,Salem
EDU_HI_00095,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.3,Tamil Nadu,Coimbatore
EDU_HI_00096,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Neutral,0.36,Tamil Nadu,Coimbatore
EDU_HI_00097,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.38,Tamil Nadu,Coimbatore
EDU_HI_00098,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.95,Tamil Nadu,Erode
EDU_HI_00099,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.62,Tamil Nadu,Salem
EDU_HI_00100,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.94,Tamil Nadu,Coimbatore
EDU_HI_00101,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.82,Tamil Nadu,Trichy
EDU_HI_00102,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.48,Tamil Nadu,Trichy
EDU_HI_00103,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.64,Tamil Nadu,Trichy
EDU_HI_00104,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.99,Tamil Nadu,Karur
EDU_HI_00105,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.97,Tamil Nadu,Erode
EDU_HI_00106,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.65,Tamil Nadu,Karur
EDU_HI_00107,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.31,Tamil Nadu,Karur
EDU_HI_00108,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.76,Tamil Nadu,Trichy
EDU_HI_00109,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.7,Tamil Nadu,Coimbatore
EDU_HI_00110,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.89,Tamil Nadu,Salem
EDU_HI_00111,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.48,Tamil Nadu,Erode
EDU_HI_00112,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.96,Tamil Nadu,Salem
EDU_HI_00113,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Neutral,0.58,Tamil Nadu,Erode
EDU_HI_00114,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Neutral,0.49,Tamil Nadu,Erode
EDU_HI_00115,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.35,Tamil Nadu,Salem
EDU_HI_00116,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.45,Tamil Nadu,Karur
EDU_HI_00117,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.41,Tamil Nadu,Karur
EDU_HI_00118,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.7,Tamil Nadu,Salem
EDU_HI_00119,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Neutral,0.59,Tamil Nadu,Coimbatore
EDU_HI_00120,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Neutral,0.31,Tamil Nadu,Coimbatore
EDU_HI_00121,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.64,Tamil Nadu,Trichy
EDU_HI_00122,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.66,Tamil Nadu,Karur
EDU_HI_00123,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.95,Tamil Nadu,Coimbatore
EDU_HI_00124,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.79,Tamil Nadu,Trichy
EDU_HI_00125,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Neutral,0.31,Tamil Nadu,Erode
EDU_HI_00126,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.63,Tamil Nadu,Erode
EDU_HI_00127,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.94,Tamil Nadu,Coimbatore
EDU_HI_00128,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.63,Tamil Nadu,Coimbatore
EDU_HI_00129,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.83,Tamil Nadu,Erode
EDU_HI_00130,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.67,Tamil Nadu,Trichy
EDU_HI_00131,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.63,Tamil Nadu,Karur
EDU_HI_00132,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.81,Tamil Nadu,Erode
EDU_HI_00133,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.83,Tamil Nadu,Salem
EDU_HI_00134,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Negative,0.65,Tamil Nadu,Trichy
EDU_HI_00135,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.67,Tamil Nadu,Salem
EDU_HI_00136,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.5,Tamil Nadu,Erode
EDU_HI_00137,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.39,Tamil Nadu,Karur
EDU_HI_00138,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.85,Tamil Nadu,Coimbatore
EDU_HI_00139,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.85,Tamil Nadu,Karur
EDU_HI_00140,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.62,Tamil Nadu,Salem
EDU_HI_00141,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.85,Tamil Nadu,Erode
EDU_HI_00142,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.79,Tamil Nadu,Salem
EDU_HI_00143,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Neutral,0.42,Tamil Nadu,Trichy
EDU_HI_00144,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.63,Tamil Nadu,Erode
EDU_HI_00145,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.89,Tamil Nadu,Salem
EDU_HI_00146,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.49,Tamil Nadu,Erode
EDU_HI_00147,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.87,Tamil Nadu,Erode
EDU_HI_00148,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.51,Tamil Nadu,Coimbatore
EDU_HI_00149,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.98,Tamil Nadu,Erode
EDU_HI_00150,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Neutral,0.48,Tamil Nadu,Coimbatore
EDU_HI_00151,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.55,Tamil Nadu,Erode
EDU_HI_00152,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.62,Tamil Nadu,Karur
EDU_HI_00153,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.71,Tamil Nadu,Erode
EDU_HI_00154,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.32,Tamil Nadu,Salem
EDU_HI_00155,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.45,Tamil Nadu,Salem
EDU_HI_00156,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.65,Tamil Nadu,Coimbatore
EDU_HI_00157,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.43,Tamil Nadu,Karur
EDU_HI_00158,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.34,Tamil Nadu,Trichy
EDU_HI_00159,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.96,Tamil Nadu,Trichy
EDU_HI_00160,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Neutral,0.32,Tamil Nadu,Coimbatore
EDU_HI_00161,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.52,Tamil Nadu,Karur
EDU_HI_00162,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Negative,0.72,Tamil Nadu,Salem
EDU_HI_00163,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.86,Tamil Nadu,Karur
EDU_HI_00164,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Neutral,0.57,Tamil Nadu,Erode
EDU_HI_00165,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.32,Tamil Nadu,Coimbatore
EDU_HI_00166,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.99,Tamil Nadu,Trichy
EDU_HI_00167,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.54,Tamil Nadu,Trichy
EDU_HI_00168,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.55,Tamil Nadu,Coimbatore
EDU_HI_00169,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.74,Tamil Nadu,Karur
EDU_HI_00170,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.33,Tamil Nadu,Salem
EDU_HI_00171,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.72,Tamil Nadu,Erode
EDU_HI_00172,Education Services,Hindi,छात्रवृत्ति की राशि जमा नहीं हुई है,Negative,0.81,Tamil Nadu,Salem
EDU_HI_00173,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.56,Tamil Nadu,Trichy
EDU_HI_00174,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.85,Tamil Nadu,Karur
EDU_HI_00175,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.69,Tamil Nadu,Karur
EDU_HI_00176,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.65,Tamil Nadu,Coimbatore
EDU_HI_00177,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.3,Tamil Nadu,Trichy
EDU_HI_00178,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.85,Tamil Nadu,Trichy
EDU_HI_00179,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.34,Tamil Nadu,Karur
EDU_HI_00180,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.89,Tamil Nadu,Salem
EDU_HI_00181,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.76,Tamil Nadu,Erode
EDU_HI_00182,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Neutral,0.42,Tamil Nadu,Trichy
EDU_HI_00183,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.37,Tamil Nadu,Erode
EDU_HI_00184,Education Services,Hindi,मिड डे मील नियमित रूप से नहीं मिल रहा है,Neutral,0.39,Tamil Nadu,Salem
EDU_HI_00185,Education Services,Hindi,स्कूल की इमारत की स्थिति खराब है,Negative,0.9,Tamil Nadu,Trichy
EDU_HI_00186,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Negative,0.89,Tamil Nadu,Erode
EDU_HI_00187,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.4,Tamil Nadu,Salem
EDU_HI_00188,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Neutral,0.58,Tamil Nadu,Erode
EDU_HI_00189,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Negative,0.61,Tamil Nadu,Coimbatore
EDU_HI_00190,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Neutral,0.38,Tamil Nadu,Coimbatore
EDU_HI_00191,Education Services,Hindi,सरकारी स्कूल में पर्याप्त शिक्षक नहीं हैं,Neutral,0.4,Tamil Nadu,Coimbatore
EDU_HI_00192,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.94,Tamil Nadu,Karur
EDU_HI_00193,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.77,Tamil Nadu,Trichy
EDU_HI_00194,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.37,Tamil Nadu,Salem
EDU_HI_00195,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Neutral,0.51,Tamil Nadu,Erode
EDU_HI_00196,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Neutral,0.5,Tamil Nadu,Trichy
EDU_HI_00197,Education Services,Hindi,पुस्तकालय की सुविधाएं पर्याप्त नहीं हैं,Negative,0.63,Tamil Nadu,Salem
EDU_HI_00198,Education Services,Hindi,ऑनलाइन कक्षाएं ठीक से नहीं चल रही हैं,Neutral,0.38,Tamil Nadu,Trichy
EDU_HI_00199,Education Services,Hindi,स्कूल में बिजली की सुविधा नहीं है,Negative,0.79,Tamil Nadu,Coimbatore
EDU_HI_00200,Education Services,Hindi,छात्रों को पाठ्यपुस्तकें नहीं मिली हैं,Negative,0.65,Tamil Nadu,Erode
EDU_HI_00201,Education Services,Hindi,स्कूल के शौचालय साफ नहीं हैं,Negative,0.84,Tamil Nadu,Karur
EDU_HI_00202,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.97,Tamil Nadu,Karur
EDU_HI_00203,Education Services,Hindi,कक्षाएं बहुत अधिक भरी हुई हैं,Negative,0.63,Tamil Nadu,Coimbatore
