complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
ELC_00031,Electricity,English,Electricity not restored after heavy rain,Negative,0.76,Tamil Nadu,Erode
ELC_00032,Electricity,English,Electricity not restored after heavy rain,Negative,0.76,Tamil Nadu,Trichy
ELC_00033,Electricity,English,Sudden power shutdown without notice,Neutral,0.49,Tamil Nadu,Coimbatore
ELC_00034,Electricity,English,Street lights not working properly,Neutral,0.56,Tamil Nadu,Coimbatore
ELC_00035,Electricity,English,Meter reading not updated correctly,Negative,0.65,Tamil Nadu,Salem
ELC_00036,Electricity,English,Transformer failure causing power cut,Neutral,0.39,Tamil Nadu,Coimbatore
ELC_00037,Electricity,English,Sudden power shutdown without notice,Neutral,0.41,Tamil Nadu,Erode
ELC_00038,Electricity,English,Meter reading not updated correctly,Negative,0.73,Tamil Nadu,Erode
ELC_00039,Electricity,English,Electricity not restored after heavy rain,Neutral,0.33,Tamil Nadu,Coimbatore
ELC_00040,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.53,Tamil Nadu,Salem
ELC_00041,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.36,Tamil Nadu,Coimbatore
ELC_00042,Electricity,English,Power outage in my area since 61 hours,Neutral,0.31,Tamil Nadu,Erode
ELC_00043,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.74,Tamil Nadu,Erode
ELC_00044,Electricity,English,Electricity supply disrupted every evening,Negative,0.66,Tamil Nadu,Trichy
ELC_00045,Electricity,English,Meter reading not updated correctly,Negative,0.82,Tamil Nadu,Karur
ELC_00046,Electricity,English,Low voltage issue during night time,Neutral,0.36,Tamil Nadu,Salem
ELC_00047,Electricity,English,Low voltage issue during night time,Negative,0.8,Tamil Nadu,Trichy
ELC_00048,Electricity,English,Sudden power shutdown without notice,Neutral,0.32,Tamil Nadu,Coimbatore
ELC_00049,Electricity,English,Street lights not working properly,Negative,0.69,Tamil Nadu,Erode
ELC_00050,Electricity,English,Electricity supply disrupted every evening,Neutral,0.52,Tamil Nadu,Trichy
ELC_00051,Electricity,English,Electricity supply disrupted every evening,Neutral,0.32,Tamil Nadu,Salem
ELC_00052,Electricity,English,Power line sparking near residential area,Neutral,0.46,Tamil Nadu,Trichy
ELC_00053,Electricity,English,Power outage in my area since 26 hours,Negative,0.83,Tamil Nadu,Coimbatore
ELC_00054,Electricity,English,Meter reading not updated correctly,Neutral,0.42,Tamil Nadu,Trichy
ELC_00055,Electricity,English,Meter reading not updated correctly,Neutral,0.37,Tamil Nadu,Karur
ELC_00056,Electricity,English,Transformer failure causing power cut,Neutral,0.42,Tamil Nadu,Karur
ELC_00057,Electricity,English,Low voltage issue during night time,Neutral,0.48,Tamil Nadu,Coimbatore
ELC_00058,Electricity,English,Power outage in my area since 42 hours,Negative,0.88,Tamil Nadu,Salem
ELC_00059,Electricity,English,Street lights not working properly,Negative,0.66,Tamil Nadu,Karur
ELC_00060,Electricity,English,Sudden power shutdown without notice,Negative,0.7,Tamil Nadu,Erode
ELC_00061,Electricity,English,Low voltage issue during night time,Neutral,0.5,Tamil Nadu,Coimbatore
ELC_00062,Electricity,English,Street lights not working properly,Negative,0.89,Tamil Nadu,Salem
ELC_00063,Electricity,English,Electricity supply disrupted every evening,Neutral,0.52,Tamil Nadu,Coimbatore
ELC_00064,Electricity,English,Electricity not restored after heavy rain,Neutral,0.32,Tamil Nadu,Trichy
ELC_00065,Electricity,English,Sudden power shutdown without notice,Negative,0.74,Tamil Nadu,Erode
ELC_00066,Electricity,English,Street lights not working properly,Neutral,0.52,Tamil Nadu,Coimbatore
ELC_00067,Electricity,English,Meter reading not updated correctly,Neutral,0.33,Tamil Nadu,Salem
ELC_00068,Electricity,English,Low voltage issue during night time,Neutral,0.46,Tamil Nadu,Salem
ELC_00069,Electricity,English,Electricity supply disrupted every evening,Neutral,0.58,Tamil Nadu,Erode
ELC_00070,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.38,Tamil Nadu,Trichy
ELC_00071,Electricity,English,Meter reading not updated correctly,Negative,0.93,Tamil Nadu,Trichy
ELC_00072,Electricity,English,Street lights not working properly,Neutral,0.37,Tamil Nadu,Karur
ELC_00073,Electricity,English,Electricity supply disrupted every evening,Negative,0.89,Tamil Nadu,Coimbatore
ELC_00074,Electricity,English,Transformer failure causing power cut,Neutral,0.33,Tamil Nadu,Coimbatore
ELC_00075,Electricity,English,Meter reading not updated correctly,Neutral,0.36,Tamil Nadu,Salem
ELC_00076,Electricity,English,Transformer failure causing power cut,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_00077,Electricity,English,Electricity supply disrupted every evening,Negative,0.71,Tamil Nadu,Salem
ELC_00078,Electricity,English,Low voltage issue during night time,Negative,0.98,Tamil Nadu,Erode
ELC_00079,Electricity,English,Power line sparking near residential area,Negative,0.75,Tamil Nadu,Trichy
ELC_00080,Electricity,English,Sudden power shutdown without notice,Negative,0.86,Tamil Nadu,Trichy
ELC_00081,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.58,Tamil Nadu,Trichy
ELC_00082,Electricity,English,Electricity not restored after heavy rain,Negative,0.82,Tamil Nadu,Trichy
ELC_00083,Electricity,English,Meter reading not updated correctly,Negative,0.79,Tamil Nadu,Erode
ELC_00084,Electricity,English,Electricity supply disrupted every evening,Negative,0.76,Tamil Nadu,Salem
ELC_00085,Electricity,English,Meter reading not updated correctly,Neutral,0.53,Tamil Nadu,Salem
ELC_00086,Electricity,English,Transformer failure causing power cut,Negative,0.76,Tamil Nadu,Karur
ELC_00087,Electricity,English,Power line sparking near residential area,Neutral,0.32,Tamil Nadu,Karur
ELC_00088,Electricity,English,Electricity supply disrupted every evening,Negative,0.63,Tamil Nadu,Erode
ELC_00089,Electricity,English,Low voltage issue during night time,Negative,0.84,Tamil Nadu,Coimbatore
ELC_00090,Electricity,English,Sudden power shutdown without notice,Negative,0.78,Tamil Nadu,Salem
ELC_00091,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.82,Tamil Nadu,Salem
ELC_00092,Electricity,English,Electricity supply disrupted every evening,Neutral,0.57,Tamil Nadu,Karur
ELC_00093,Electricity,English,Electricity not restored after heavy rain,Neutral,0.32,Tamil Nadu,Karur
ELC_00094,Electricity,English,Street lights not working properly,Neutral,0.45,Tamil Nadu,Coimbatore
ELC_00095,Electricity,English,Street lights not working properly,Neutral,0.5,Tamil Nadu,Karur
ELC_00096,Electricity,English,Electricity supply disrupted every evening,Negative,0.97,Tamil Nadu,Salem
ELC_00097,Electricity,English,Low voltage issue during night time,Neutral,0.33,Tamil Nadu,Karur
ELC_00098,Electricity,English,Low voltage issue during night time,Negative,0.67,Tamil Nadu,Salem
ELC_00099,Electricity,English,Street lights not working properly,Neutral,0.5,Tamil Nadu,Trichy
ELC_00100,Electricity,English,Power outage in my area since 50 hours,Neutral,0.45,Tamil Nadu,Karur
ELC_00101,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.86,Tamil Nadu,Karur
ELC_00102,Electricity,English,Electricity supply disrupted every evening,Negative,0.96,Tamil Nadu,Trichy
ELC_00103,Electricity,English,Electricity supply disrupted every evening,Neutral,0.5,Tamil Nadu,Erode
ELC_00104,Electricity,English,Sudden power shutdown without notice,Neutral,0.49,Tamil Nadu,Erode
ELC_00105,Electricity,English,Street lights not working properly,Neutral,0.53,Tamil Nadu,Trichy
ELC_00106,Electricity,English,Low voltage issue during night time,Neutral,0.37,Tamil Nadu,Karur
ELC_00107,Electricity,English,Street lights not working properly,Neutral,0.39,Tamil Nadu,Trichy
ELC_00108,Electricity,English,Street lights not working properly,Negative,0.71,Tamil Nadu,Karur
ELC_00109,Electricity,English,Sudden power shutdown without notice,Negative,0.69,Tamil Nadu,Salem
ELC_00110,Electricity,English,Power outage in my area since 58 hours,Negative,0.85,Tamil Nadu,Coimbatore
ELC_00111,Electricity,English,Street lights not working properly,Negative,0.87,Tamil Nadu,Karur
ELC_00112,Electricity,English,Street lights not working properly,Neutral,0.53,Tamil Nadu,Karur
ELC_00113,Electricity,English,Transformer failure causing power cut,Negative,0.94,Tamil Nadu,Trichy
ELC_00114,Electricity,English,Power line sparking near residential area,Neutral,0.55,Tamil Nadu,Salem
ELC_00115,Electricity,English,Electricity not restored after heavy rain,Negative,0.71,Tamil Nadu,Coimbatore
ELC_00116,Electricity,English,Transformer failure causing power cut,Neutral,0.34,Tamil Nadu,Karur
ELC_00117,Electricity,English,Power outage in my area since 10 hours,Negative,0.63,Tamil Nadu,Salem
ELC_00118,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.99,Tamil Nadu,Karur
ELC_00119,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.44,Tamil Nadu,Salem
ELC_00120,Electricity,English,Power outage in my area since 65 hours,Negative,0.95,Tamil Nadu,Trichy
ELC_00121,Electricity,English,Meter reading not updated correctly,Neutral,0.35,Tamil Nadu,Trichy
ELC_00122,Electricity,English,Sudden power shutdown without notice,Neutral,0.44,Tamil Nadu,Trichy
ELC_00123,Electricity,English,Transformer failure causing power cut,Negative,0.62,Tamil Nadu,Trichy
ELC_00124,Electricity,English,Meter reading not updated correctly,Negative,0.88,Tamil Nadu,Karur
ELC_00125,Electricity,English,Power line sparking near residential area,Neutral,0.47,Tamil Nadu,Coimbatore
ELC_00126,Electricity,English,Electricity supply disrupted every evening,Neutral,0.45,Tamil Nadu,Erode
ELC_00127,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.72,Tamil Nadu,Erode
ELC_00128,Electricity,English,Electricity supply disrupted every evening,Neutral,0.31,Tamil Nadu,Trichy
ELC_00129,Electricity,English,Meter reading not updated correctly,Neutral,0.58,Tamil Nadu,Trichy
ELC_00130,Electricity,English,Power outage in my area since 43 hours,Negative,1.0,Tamil Nadu,Karur
ELC_00131,Electricity,English,Electricity not restored after heavy rain,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_00132,Electricity,English,Low voltage issue during night time,Negative,0.96,Tamil Nadu,Erode
ELC_00133,Electricity,English,Low voltage issue during night time,Neutral,0.33,Tamil Nadu,Coimbatore
ELC_00134,Electricity,English,Transformer failure causing power cut,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_00135,Electricity,English,Low voltage issue during night time,Neutral,0.39,Tamil Nadu,Karur
ELC_00136,Electricity,English,Street lights not working properly,Negative,0.67,Tamil Nadu,Erode
ELC_00137,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.34,Tamil Nadu,Erode
ELC_00138,Electricity,English,Power line sparking near residential area,Neutral,0.5,Tamil Nadu,Erode
ELC_00139,Electricity,English,Electricity not restored after heavy rain,Negative,0.71,Tamil Nadu,Trichy
ELC_00140,Electricity,English,Power outage in my area since 7 hours,Negative,0.72,Tamil Nadu,Trichy
ELC_00141,Electricity,English,Meter reading not updated correctly,Neutral,0.47,Tamil Nadu,Erode
ELC_00142,Electricity,English,Electricity not restored after heavy rain,Neutral,0.48,Tamil Nadu,Salem
ELC_00143,Electricity,English,Meter reading not updated correctly,Neutral,0.48,Tamil Nadu,Coimbatore
ELC_00144,Electricity,English,Electricity not restored after heavy rain,Neutral,0.38,Tamil Nadu,Trichy
ELC_00145,Electricity,English,Meter reading not updated correctly,Neutral,0.42,Tamil Nadu,Salem
ELC_00146,Electricity,English,Transformer failure causing power cut,Negative,0.9,Tamil Nadu,Erode
ELC_00147,Electricity,English,Power outage in my area since 24 hours,Neutral,0.51,Tamil Nadu,Erode
ELC_00148,Electricity,English,Low voltage issue during night time,Neutral,0.31,Tamil Nadu,Karur
ELC_00149,Electricity,English,Power outage in my area since 16 hours,Neutral,0.36,Tamil Nadu,Trichy
ELC_00150,Electricity,English,Electricity not restored after heavy rain,Neutral,0.39,Tamil Nadu,Coimbatore
ELC_00151,Electricity,English,Sudden power shutdown without notice,Neutral,0.56,Tamil Nadu,Karur
ELC_00152,Electricity,English,Electricity not restored after heavy rain,Neutral,0.52,Tamil Nadu,Salem
ELC_00153,Electricity,English,Transformer failure causing power cut,Neutral,0.41,Tamil Nadu,Trichy
ELC_00154,Electricity,English,Electricity supply disrupted every evening,Neutral,0.39,Tamil Nadu,Karur
ELC_00155,Electricity,English,Low voltage issue during night time,Negative,0.7,Tamil Nadu,Trichy
ELC_00156,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.32,Tamil Nadu,Salem
ELC_00157,Electricity,English,Electricity not restored after heavy rain,Neutral,0.35,Tamil Nadu,Salem
ELC_00158,Electricity,English,Transformer failure causing power cut,Negative,0.74,Tamil Nadu,Coimbatore
ELC_00159,Electricity,English,Low voltage issue during night time,Neutral,0.43,Tamil Nadu,Trichy
ELC_00160,Electricity,English,Power outage in my area since 32 hours,Neutral,0.43,Tamil Nadu,Erode
ELC_00161,Electricity,English,Power outage in my area since 11 hours,Negative,0.82,Tamil Nadu,Coimbatore
ELC_00162,Electricity,English,Low voltage issue during night time,Neutral,0.48,Tamil Nadu,Salem
ELC_00163,Electricity,English,Transformer failure causing power cut,Negative,0.83,Tamil Nadu,Salem
ELC_00164,Electricity,English,Street lights not working properly,Negative,0.85,Tamil Nadu,Karur
ELC_00165,Electricity,English,Sudden power shutdown without notice,Negative,0.61,Tamil Nadu,Trichy
ELC_00166,Electricity,English,Street lights not working properly,Neutral,0.4,Tamil Nadu,Coimbatore
ELC_00167,Electricity,English,Transformer failure causing power cut,Negative,0.74,Tamil Nadu,Erode
ELC_00168,Electricity,English,Low voltage issue during night time,Neutral,0.3,Tamil Nadu,Trichy
ELC_00169,Electricity,English,Low voltage issue during night time,Neutral,0.35,Tamil Nadu,Karur
ELC_00170,Electricity,English,Electricity not restored after heavy rain,Neutral,0.55,Tamil Nadu,Salem
ELC_00171,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.46,Tamil Nadu,Trichy
ELC_00172,Electricity,English,Electricity not restored after heavy rain,Negative,0.73,Tamil Nadu,Erode
ELC_00173,Electricity,English,Power outage in my area since 57 hours,Neutral,0.37,Tamil Nadu,Salem
ELC_00174,Electricity,English,Electricity not restored after heavy rain,Neutral,0.51,Tamil Nadu,Salem
ELC_00175,Electricity,English,Power outage in my area since 8 hours,Negative,0.74,Tamil Nadu,Karur
ELC_00176,Electricity,English,Electricity supply disrupted every evening,Negative,0.61,Tamil Nadu,Coimbatore
ELC_00177,Electricity,English,Electricity not restored after heavy rain,Negative,0.92,Tamil Nadu,Coimbatore
ELC_00178,Electricity,English,Meter reading not updated correctly,Negative,0.66,Tamil Nadu,Erode
ELC_00179,Electricity,English,Sudden power shutdown without notice,Neutral,0.32,Tamil Nadu,Karur
ELC_00180,Electricity,English,Transformer failure causing power cut,Negative,0.81,Tamil Nadu,Karur
ELC_00181,Electricity,English,Meter reading not updated correctly,Neutral,0.32,Tamil Nadu,Salem
ELC_00182,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.66,Tamil Nadu,Coimbatore
ELC_00183,Electricity,English,Sudden power shutdown without notice,Neutral,0.43,Tamil Nadu,Coimbatore
ELC_00184,Electricity,English,Electricity not restored after heavy rain,Neutral,0.59,Tamil Nadu,Trichy
ELC_00185,Electricity,English,Power outage in my area since 32 hours,Neutral,0.41,Tamil Nadu,Salem
ELC_00186,Electricity,English,Power outage in my area since 32 hours,Neutral,0.37,Tamil Nadu,Trichy
ELC_00187,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.87,Tamil Nadu,Salem
ELC_00188,Electricity,English,Low voltage issue during night time,Neutral,0.49,Tamil Nadu,Karur
ELC_00189,Electricity,English,Meter reading not updated correctly,Neutral,0.42,Tamil Nadu,Trichy
ELC_00190,Electricity,English,Power line sparking near residential area,Negative,0.81,Tamil Nadu,Salem
ELC_00191,Electricity,English,Street lights not working properly,Neutral,0.32,Tamil Nadu,Salem
ELC_00192,Electricity,English,Power line sparking near residential area,Neutral,0.45,Tamil Nadu,Coimbatore
ELC_00193,Electricity,English,Meter reading not updated correctly,Negative,0.87,Tamil Nadu,Salem
ELC_00194,Electricity,English,Electricity not restored after heavy rain,Neutral,0.52,Tamil Nadu,Salem
ELC_00195,Electricity,English,Low voltage issue during night time,Neutral,0.48,Tamil Nadu,Salem
ELC_00196,Electricity,English,Transformer failure causing power cut,Negative,0.96,Tamil Nadu,Karur
ELC_00197,Electricity,English,Power outage in my area since 28 hours,Negative,0.96,Tamil Nadu,Coimbatore
ELC_00198,Electricity,English,Sudden power shutdown without notice,Neutral,0.33,Tamil Nadu,Karur
ELC_00199,Electricity,English,Electricity supply disrupted every evening,Neutral,0.47,Tamil Nadu,Karur
ELC_00200,Electricity,English,Low voltage issue during night time,Negative,0.96,Tamil Nadu,Salem
ELC_00201,Electricity,English,Transformer failure causing power cut,Neutral,0.57,Tamil Nadu,Erode
ELC_00202,Electricity,English,Transformer failure causing power cut,Negative,0.86,Tamil Nadu,Karur
ELC_00203,Electricity,English,Low voltage issue during night time,Neutral,0.53,Tamil Nadu,Karur
ELC_00204,Electricity,English,Power line sparking near residential area,Negative,0.7,Tamil Nadu,Coimbatore
ELC_00205,Electricity,English,Power line sparking near residential area,Negative,0.88,Tamil Nadu,Erode
ELC_00206,Electricity,English,Low voltage issue during night time,Negative,0.61,Tamil Nadu,Trichy
ELC_00207,Electricity,English,Low voltage issue during night time,Negative,0.85,Tamil Nadu,Coimbatore
ELC_00208,Electricity,English,Low voltage issue during night time,Negative,0.81,Tamil Nadu,Karur
ELC_00209,Electricity,English,Electricity not restored after heavy rain,Negative,0.7,Tamil Nadu,Karur
ELC_00210,Electricity,English,Meter reading not updated correctly,Negative,0.7,Tamil Nadu,Salem
ELC_00211,Electricity,English,Meter reading not updated correctly,Neutral,0.38,Tamil Nadu,Coimbatore
ELC_00212,Electricity,English,Street lights not working properly,Negative,0.86,Tamil Nadu,Coimbatore
ELC_00213,Electricity,English,Low voltage issue during night time,Negative,0.64,Tamil Nadu,Coimbatore
ELC_00214,Electricity,English,Transformer failure causing power cut,Neutral,0.51,Tamil Nadu,Karur
ELC_00215,Electricity,English,Low voltage issue during night time,Negative,0.64,Tamil Nadu,Erode
ELC_00216,Electricity,English,Meter reading not updated correctly,Neutral,0.54,Tamil Nadu,Karur
ELC_00217,Electricity,English,Electricity supply disrupted every evening,Neutral,0.36,Tamil Nadu,Trichy
ELC_00218,Electricity,English,Street lights not working properly,Neutral,0.34,Tamil Nadu,Salem
ELC_00219,Electricity,English,Meter reading not updated correctly,Negative,0.69,Tamil Nadu,Karur
ELC_00220,Electricity,English,Sudden power shutdown without notice,Neutral,0.39,Tamil Nadu,Coimbatore
ELC_00221,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.42,Tamil Nadu,Erode
ELC_00222,Electricity,English,Sudden power shutdown without notice,Neutral,0.55,Tamil Nadu,Coimbatore
ELC_00223,Electricity,English,Sudden power shutdown without notice,Neutral,0.42,Tamil Nadu,Erode
ELC_00224,Electricity,English,Low voltage issue during night time,Negative,0.82,Tamil Nadu,Trichy
ELC_00225,Electricity,English,Electricity supply disrupted every evening,Negative,0.7,Tamil Nadu,Trichy
ELC_00226,Electricity,English,Low voltage issue during night time,Negative,0.94,Tamil Nadu,Trichy
ELC_00227,Electricity,English,Meter reading not updated correctly,Neutral,0.39,Tamil Nadu,Trichy
ELC_00228,Electricity,English,Sudden power shutdown without notice,Negative,0.88,Tamil Nadu,Karur
ELC_00229,Electricity,English,Power line sparking near residential area,Neutral,0.38,Tamil Nadu,Salem
ELC_00230,Electricity,English,Street lights not working properly,Neutral,0.58,Tamil Nadu,Karur
ELC_00231,Electricity,English,Sudden power shutdown without notice,Neutral,0.51,Tamil Nadu,Erode
ELC_00232,Electricity,English,Low voltage issue during night time,Neutral,0.48,Tamil Nadu,Salem
ELC_00233,Electricity,English,Electricity not restored after heavy rain,Neutral,0.52,Tamil Nadu,Salem
ELC_00234,Electricity,English,Sudden power shutdown without notice,Negative,0.66,Tamil Nadu,Coimbatore
ELC_00235,Electricity,English,Sudden power shutdown without notice,Neutral,0.56,Tamil Nadu,Karur
ELC_00236,Electricity,English,Electricity supply disrupted every evening,Negative,0.94,Tamil Nadu,Trichy
ELC_00237,Electricity,English,Electricity supply disrupted every evening,Negative,0.81,Tamil Nadu,Karur
ELC_00238,Electricity,English,Electricity not restored after heavy rain,Negative,0.71,Tamil Nadu,Salem
ELC_00239,Electricity,English,Electricity not restored after heavy rain,Neutral,0.44,Tamil Nadu,Salem
ELC_00240,Electricity,English,Meter reading not updated correctly,Negative,0.86,Tamil Nadu,Trichy
ELC_00241,Electricity,English,Street lights not working properly,Neutral,0.35,Tamil Nadu,Salem
ELC_00242,Electricity,English,Power line sparking near residential area,Neutral,0.3,Tamil Nadu,Coimbatore
ELC_00243,Electricity,English,Power outage in my area since 23 hours,Negative,0.75,Tamil Nadu,Trichy
ELC_00244,Electricity,English,Meter reading not updated correctly,Neutral,0.57,Tamil Nadu,Trichy
ELC_00245,Electricity,English,Electricity not restored after heavy rain,Neutral,0.3,Tamil Nadu,Karur
ELC_00246,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.78,Tamil Nadu,Salem
ELC_00247,Electricity,English,Electricity supply disrupted every evening,Negative,0.69,Tamil Nadu,Coimbatore
ELC_00248,Electricity,English,Frequent voltage fluctuations damaging appliances,Negative,0.67,Tamil Nadu,Trichy
ELC_00249,Electricity,English,Sudden power shutdown without notice,Neutral,0.46,Tamil Nadu,Erode
ELC_00250,Electricity,English,Power outage in my area since 48 hours,Neutral,0.59,Tamil Nadu,Erode
ELC_00251,Electricity,English,Transformer failure causing power cut,Neutral,0.51,Tamil Nadu,Trichy
ELC_00252,Electricity,English,Power outage in my area since 43 hours,Negative,0.67,Tamil Nadu,Erode
ELC_00253,Electricity,English,Electricity supply disrupted every evening,Negative,0.85,Tamil Nadu,Trichy
ELC_00254,Electricity,English,Low voltage issue during night time,Neutral,0.37,Tamil Nadu,Salem
ELC_00255,Electricity,English,Frequent voltage fluctuations damaging appliances,Neutral,0.42,Tamil Nadu,Karur
ELC_00256,Electricity,English,Meter reading not updated correctly,Negative,0.94,Tamil Nadu,Coimbatore
ELC_00257,Electricity,English,Electricity supply disrupted every evening,Neutral,0.59,Tamil Nadu,Karur
ELC_00258,Electricity,English,Electricity not restored after heavy rain,Negative,0.7,Tamil Nadu,Trichy
ELC_00259,Electricity,English,Electricity supply disrupted every evening,Negative,0.67,Tamil Nadu,Salem
ELC_00260,Electricity,English,Street lights not working properly,Negative,0.64,Tamil Nadu,Coimbatore
ELC_00261,Electricity,English,Electricity not restored after heavy rain,Negative,0.99,Tamil Nadu,Salem
ELC_00262,Electricity,English,Low voltage issue during night time,Negative,0.85,Tamil Nadu,Erode
ELC_00263,Electricity,English,Power outage in my area since 68 hours,Neutral,0.4,Tamil Nadu,Coimbatore
ELC_00264,Electricity,English,Meter reading not updated correctly,Negative,0.8,Tamil Nadu,Coimbatore
ELC_00265,Electricity,English,Transformer failure causing power cut,Negative,0.9,Tamil Nadu,Trichy
ELC_00266,Electricity,English,Street lights not working properly,Negative,0.78,Tamil Nadu,Karur
ELC_00267,Electricity,English,Low voltage issue during night time,Neutral,0.54,Tamil Nadu,Salem
ELC_00268,Electricity,English,Street lights not working properly,Neutral,0.41,Tamil Nadu,Karur
ELC_00269,Electricity,English,Low voltage issue during night time,Negative,0.88,Tamil Nadu,Trichy
ELC_00270,Electricity,English,Transformer failure causing power cut,Negative,0.61,Tamil Nadu,Karur
ELC_00271,Electricity,English,Sudden power shutdown without notice,Negative,0.85,Tamil Nadu,Trichy
ELC_00272,Electricity,English,Power line sparking near residential area,Negative,0.77,Tamil Nadu,Trichy
ELC_00273,Electricity,English,Low voltage issue during night time,Neutral,0.44,Tamil Nadu,Karur
ELC_00274,Electricity,English,Transformer failure causing power cut,Negative,0.84,Tamil Nadu,Trichy
ELC_00275,Electricity,English,Meter reading not updated correctly,Neutral,0.36,Tamil Nadu,Coimbatore
ELC_00276,Electricity,English,Sudden power shutdown without notice,Neutral,0.46,Tamil Nadu,Karur
ELC_00277,Electricity,English,Sudden power shutdown without notice,Negative,0.74,Tamil Nadu,Salem
ELC_00278,Electricity,English,Power outage in my area since 9 hours,Negative,0.8,Tamil Nadu,Erode
ELC_00279,Electricity,English,Street lights not working properly,Neutral,0.35,Tamil Nadu,Coimbatore
ELC_00280,Electricity,English,Power line sparking near residential area,Negative,0.62,Tamil Nadu,Karur
ELC_00281,Electricity,English,Street lights not working properly,Neutral,0.51,Tamil Nadu,Coimbatore
ELC_00282,Electricity,English,Power line sparking near residential area,Neutral,0.46,Tamil Nadu,Coimbatore
ELC_00283,Electricity,English,Street lights not working properly,Negative,0.61,Tamil Nadu,Erode
