complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
TRN_HI_00108,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.5,Tamil Nadu,Karur
TRN_HI_00109,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Negative,0.69,Tamil Nadu,Karur
TRN_HI_00110,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.36,Tamil Nadu,Salem
TRN_HI_00111,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Negative,1.0,Tamil Nadu,Coimbatore
TRN_HI_00112,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Negative,0.81,Tamil Nadu,Erode
TRN_HI_00113,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Negative,0.69,Tamil Nadu,Erode
TRN_HI_00114,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.89,Tamil Nadu,Karur
TRN_HI_00115,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.98,Tamil Nadu,Erode
TRN_HI_00116,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.35,Tamil Nadu,Trichy
TRN_HI_00117,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Neutral,0.52,Tamil Nadu,Karur
TRN_HI_00118,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.79,Tamil Nadu,Trichy
TRN_HI_00119,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.49,Tamil Nadu,Erode
TRN_HI_00120,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.44,Tamil Nadu,Coimbatore
TRN_HI_00121,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Neutral,0.56,Tamil Nadu,Karur
TRN_HI_00122,Transport Services,Hindi,बिना सूचना के बस किराया बढ़ा दिया गया,Neutral,0.42,Tamil Nadu,Trichy
TRN_HI_00123,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.3,Tamil Nadu,Salem
TRN_HI_00124,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.66,Tamil Nadu,Salem
TRN_HI_00125,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.98,Tamil Nadu,Trichy
TRN_HI_00126,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.37,Tamil Nadu,Salem
TRN_HI_00127,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Negative,0.74,Tamil Nadu,Karur
TRN_HI_00128,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Negative,0.96,Tamil Nadu,Trichy
TRN_HI_00129,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Neutral,0.44,Tamil Nadu,Coimbatore
TRN_HI_00130,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Neutral,0.31,Tamil Nadu,Coimbatore
TRN_HI_00131,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.36,Tamil Nadu,Trichy
TRN_HI_00132,Transport Services,Hindi,बस पास जारी करने में देरी,Neutral,0.3,Tamil Nadu,Karur
TRN_HI_00133,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.72,Tamil Nadu,Salem
TRN_HI_00134,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.75,Tamil Nadu,Trichy
TRN_HI_00135,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.82,Tamil Nadu,Karur
TRN_HI_00136,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.34,Tamil Nadu,Trichy
TRN_HI_00137,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.52,Tamil Nadu,Erode
TRN_HI_00138,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Neutral,0.54,Tamil Nadu,Salem
TRN_HI_00139,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.85,Tamil Nadu,Erode
TRN_HI_00140,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.46,Tamil Nadu,Trichy
TRN_HI_00141,Transport Services,Hindi,बिना सूचना के बस किराया बढ़ा दिया गया,Negative,0.86,Tamil Nadu,Erode
TRN_HI_00142,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Negative,0.66,Tamil Nadu,Karur
TRN_HI_00143,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Negative,0.69,Tamil Nadu,Coimbatore
TRN_HI_00144,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Negative,0.94,Tamil Nadu,Karur
TRN_HI_00145,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Negative,0.65,Tamil Nadu,Trichy
TRN_HI_00146,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Negative,0.91,Tamil Nadu,Karur
TRN_HI_00147,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Neutral,0.54,Tamil Nadu,Trichy
TRN_HI_00148,Transport Services,Hindi,बस पास जारी करने में देरी,Neutral,0.36,Tamil Nadu,Karur
TRN_HI_00149,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Negative,0.73,Tamil Nadu,Karur
TRN_HI_00150,Transport Services,Hindi,बिना सूचना के बस किराया बढ़ा दिया गया,Negative,0.85,Tamil Nadu,Salem
TRN_HI_00151,Transport Services,Hindi,बस पास जारी करने में देरी,Neutral,0.57,Tamil Nadu,Karur
TRN_HI_00152,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.4,Tamil Nadu,Coimbatore
TRN_HI_00153,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Neutral,0.45,Tamil Nadu,Karur
TRN_HI_00154,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.34,Tamil Nadu,Erode
TRN_HI_00155,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.46,Tamil Nadu,Erode
TRN_HI_00156,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Negative,0.67,Tamil Nadu,Erode
TRN_HI_00157,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Neutral,0.34,Tamil Nadu,Erode
TRN_HI_00158,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.67,Tamil Nadu,Salem
TRN_HI_00159,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Negative,0.62,Tamil Nadu,Salem
TRN_HI_00160,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.34,Tamil Nadu,Karur
TRN_HI_00161,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Neutral,0.41,Tamil Nadu,Salem
TRN_HI_00162,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Neutral,0.32,Tamil Nadu,Erode
TRN_HI_00163,Transport Services,Hindi,बस पास जारी करने में देरी,Neutral,0.57,Tamil Nadu,Trichy
TRN_HI_00164,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Negative,0.67,Tamil Nadu,Karur
TRN_HI_00165,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.94,Tamil Nadu,Erode
TRN_HI_00166,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Neutral,0.33,Tamil Nadu,Salem
TRN_HI_00167,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.53,Tamil Nadu,Salem
TRN_HI_00168,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Negative,0.63,Tamil Nadu,Karur
TRN_HI_00169,Transport Services,Hindi,बिना सूचना के बस किराया बढ़ा दिया गया,Negative,0.85,Tamil Nadu,Salem
TRN_HI_00170,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.58,Tamil Nadu,Erode
TRN_HI_00171,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.56,Tamil Nadu,Salem
TRN_HI_00172,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.35,Tamil Nadu,Salem
TRN_HI_00173,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Negative,0.79,Tamil Nadu,Erode
TRN_HI_00174,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.57,Tamil Nadu,Trichy
TRN_HI_00175,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.41,Tamil Nadu,Erode
TRN_HI_00176,Transport Services,Hindi,बिना सूचना के बस किराया बढ़ा दिया गया,Neutral,0.54,Tamil Nadu,Salem
TRN_HI_00177,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Neutral,0.31,Tamil Nadu,Karur
TRN_HI_00178,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.98,Tamil Nadu,Coimbatore
TRN_HI_00179,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Neutral,0.57,Tamil Nadu,Karur
TRN_HI_00180,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Neutral,0.32,Tamil Nadu,Karur
TRN_HI_00181,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Negative,0.67,Tamil Nadu,Coimbatore
TRN_HI_00182,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Neutral,0.52,Tamil Nadu,Trichy
TRN_HI_00183,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Negative,0.75,Tamil Nadu,Salem
TRN_HI_00184,Transport Services,Hindi,बस पास जारी करने में देरी,Neutral,0.48,Tamil Nadu,Coimbatore
TRN_HI_00185,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Negative,0.81,Tamil Nadu,Karur
TRN_HI_00186,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Negative,0.75,Tamil Nadu,Salem
TRN_HI_00187,Transport Services,Hindi,सार्वजनिक बसों में अत्यधिक भीड़,Neutral,0.36,Tamil Nadu,Karur
TRN_HI_00188,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Neutral,0.57,Tamil Nadu,Trichy
TRN_HI_00189,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Negative,0.64,Tamil Nadu,Trichy
TRN_HI_00190,Transport Services,Hindi,बस चालक असुरक्षित तरीके से वाहन चला रहा है,Negative,0.86,Tamil Nadu,Erode
TRN_HI_00191,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Negative,0.99,Tamil Nadu,Coimbatore
TRN_HI_00192,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Negative,0.8,Tamil Nadu,Karur
TRN_HI_00193,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.61,Tamil Nadu,Karur
TRN_HI_00194,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.31,Tamil Nadu,Karur
TRN_HI_00195,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Neutral,0.31,Tamil Nadu,Trichy
TRN_HI_00196,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.37,Tamil Nadu,Erode
TRN_HI_00197,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.38,Tamil Nadu,Erode
TRN_HI_00198,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Neutral,0.57,Tamil Nadu,Erode
TRN_HI_00199,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.76,Tamil Nadu,Karur
TRN_HI_00200,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Neutral,0.31,Tamil Nadu,Coimbatore
TRN_HI_00201,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.9,Tamil Nadu,Coimbatore
TRN_HI_00202,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.68,Tamil Nadu,Trichy
TRN_HI_00203,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Neutral,0.47,Tamil Nadu,Coimbatore
TRN_HI_00204,Transport Services,Hindi,इस मार्ग पर बस सेवा उपलब्ध नहीं है,Neutral,0.33,Tamil Nadu,Salem
TRN_HI_00205,Transport Services,Hindi,बस पास जारी करने में देरी,Negative,0.68,Tamil Nadu,Erode
TRN_HI_00206,Transport Services,Hindi,बस कंडक्टर का व्यवहार ठीक नहीं है,Negative,0.7,Tamil Nadu,Karur
TRN_HI_00207,Transport Services,Hindi,सरकारी बस निर्धारित समय पर नहीं चल रही है,Negative,0.64,Tamil Nadu,Salem
TRN_HI_00208,Transport Services,Hindi,बसें बार-बार खराब हो जाती हैं,Neutral,0.49,Tamil Nadu,Salem
TRN_HI_00209,Transport Services,Hindi,बसों की स्थिति बहुत खराब है,Neutral,0.43,Tamil Nadu,Coimbatore
TRN_HI_00210,Transport Services,Hindi,बस स्टॉप पर उचित शेल्टर नहीं है,Negative,0.85,Tamil Nadu,Salem
